id,date,number
340,"Saturday, July 22, 1995",01 04 06 22 28 09
339,"Wednesday, July 19, 1995",05 13 27 41 42 41
338,"Saturday, July 15, 1995",01 03 04 20 40 40
337,"Wednesday, July 12, 1995",12 27 34 35 41 13
336,"Saturday, July 08, 1995",01 06 19 21 26 09
335,"Wednesday, July 05, 1995",06 14 21 23 41 06
334,"Saturday, July 01, 1995",04 14 16 27 28 43
333,"Wednesday, June 28, 1995",06 11 13 19 40 12
332,"Saturday, June 24, 1995",11 17 25 35 40 12
331,"Wednesday, June 21, 1995",16 21 23 26 42 26
330,"Saturday, June 17, 1995",09 15 23 28 44 34
329,"Wednesday, June 14, 1995",02 12 20 35 37 21
328,"Saturday, June 10, 1995",11 20 28 35 44 20
327,"Wednesday, June 07, 1995",13 24 28 36 39 42
326,"Saturday, June 03, 1995",07 20 21 26 27 45
325,"Wednesday, May 31, 1995",07 14 16 24 36 27
324,"Saturday, May 27, 1995",05 07 11 26 33 39
323,"Wednesday, May 24, 1995",07 14 25 26 29 09
322,"Saturday, May 20, 1995",04 11 21 25 27 29
321,"Wednesday, May 17, 1995",02 10 12 30 43 10
320,"Saturday, May 13, 1995",02 17 18 34 36 26
319,"Wednesday, May 10, 1995",01 05 16 27 32 27
318,"Saturday, May 06, 1995",02 26 31 38 43 12
317,"Wednesday, May 03, 1995",05 15 24 42 44 03
316,"Saturday, April 29, 1995",04 15 24 25 28 39
315,"Wednesday, April 26, 1995",15 28 30 35 43 19
314,"Saturday, April 22, 1995",11 21 28 33 36 36
313,"Wednesday, April 19, 1995",01 03 11 22 28 42
312,"Saturday, April 15, 1995",07 19 21 22 31 24
311,"Wednesday, April 12, 1995",04 07 13 27 35 29
310,"Saturday, April 08, 1995",05 20 24 33 42 07
309,"Wednesday, April 05, 1995",03 10 19 23 29 26
308,"Saturday, April 01, 1995",05 11 25 28 34 36
307,"Wednesday, March 29, 1995",02 09 19 24 28 33
306,"Saturday, March 25, 1995",03 09 15 23 28 03
305,"Wednesday, March 22, 1995",06 10 12 25 35 15
304,"Saturday, March 18, 1995",01 19 32 33 43 42
303,"Wednesday, March 15, 1995",11 23 26 34 42 21
302,"Saturday, March 11, 1995",01 03 09 17 40 34
301,"Wednesday, March 08, 1995",15 32 36 39 45 08
300,"Saturday, March 04, 1995",08 23 32 36 41 40
299,"Wednesday, March 01, 1995",16 19 20 21 35 33
298,"Saturday, February 25, 1995",06 07 09 14 31 26
297,"Wednesday, February 22, 1995",32 40 43 44 45 18
296,"Saturday, February 18, 1995",01 02 27 32 33 12
295,"Wednesday, February 15, 1995",09 10 27 34 36 40
294,"Saturday, February 11, 1995",04 14 15 28 44 17
293,"Wednesday, February 08, 1995",02 13 14 26 39 06
292,"Saturday, February 04, 1995",10 15 18 26 33 06
291,"Wednesday, February 01, 1995",11 23 31 34 36 05
290,"Saturday, January 28, 1995",14 25 29 39 43 01
289,"Wednesday, January 25, 1995",08 18 26 27 30 12
288,"Saturday, January 21, 1995",04 05 07 08 41 44
287,"Wednesday, January 18, 1995",17 19 28 32 38 05
286,"Saturday, January 14, 1995",01 32 33 38 42 14
285,"Wednesday, January 11, 1995",14 15 25 30 35 13
284,"Saturday, January 07, 1995",14 17 27 38 42 21
283,"Wednesday, January 04, 1995",12 18 19 34 40 17
282,"Saturday, December 31, 1994",20 28 29 43 44 34
281,"Wednesday, December 28, 1994",17 27 40 43 44 24
280,"Saturday, December 24, 1994",11 20 22 31 34 31
279,"Wednesday, December 21, 1994",01 08 22 24 34 01
278,"Saturday, December 17, 1994",17 19 25 29 41 05
277,"Wednesday, December 14, 1994",05 18 22 35 39 01
276,"Saturday, December 10, 1994",03 14 22 30 38 40
275,"Wednesday, December 07, 1994",14 17 18 25 35 37
274,"Saturday, December 03, 1994",07 08 29 39 41 44
273,"Wednesday, November 30, 1994",05 13 24 29 31 40
272,"Saturday, November 26, 1994",07 09 16 42 45 31
271,"Wednesday, November 23, 1994",03 16 30 34 41 41
270,"Saturday, November 19, 1994",06 10 13 26 39 43
269,"Wednesday, November 16, 1994",12 22 23 31 40 24
268,"Saturday, November 12, 1994",07 15 26 33 39 44
267,"Wednesday, November 09, 1994",10 24 31 33 44 12
266,"Saturday, November 05, 1994",10 32 40 42 45 31
265,"Wednesday, November 02, 1994",08 13 16 18 21 22
264,"Saturday, October 29, 1994",05 13 15 27 44 37
263,"Wednesday, October 26, 1994",10 15 17 22 32 28
262,"Saturday, October 22, 1994",07 13 19 24 29 24
261,"Wednesday, October 19, 1994",03 17 19 29 34 08
260,"Saturday, October 15, 1994",18 23 24 26 35 44
259,"Wednesday, October 12, 1994",04 14 21 30 36 03
258,"Saturday, October 08, 1994",12 15 22 32 36 45
257,"Wednesday, October 05, 1994",08 14 29 35 39 01
256,"Saturday, October 01, 1994",01 05 19 29 37 32
255,"Wednesday, September 28, 1994",10 11 19 26 40 09
254,"Saturday, September 24, 1994",10 16 23 28 32 10
253,"Wednesday, September 21, 1994",25 27 30 38 45 18
252,"Saturday, September 17, 1994",18 29 30 37 41 21
251,"Wednesday, September 14, 1994",04 20 28 36 44 31
250,"Saturday, September 10, 1994",10 11 20 27 44 26
249,"Wednesday, September 07, 1994",21 29 38 43 45 27
248,"Saturday, September 03, 1994",03 12 17 20 34 23
247,"Wednesday, August 31, 1994",08 11 19 23 34 07
246,"Saturday, August 27, 1994",11 17 18 25 40 08
245,"Wednesday, August 24, 1994",01 20 25 28 43 04
244,"Saturday, August 20, 1994",06 11 21 22 32 38
243,"Wednesday, August 17, 1994",11 22 25 34 35 45
242,"Saturday, August 13, 1994",11 33 39 41 44 33
241,"Wednesday, August 10, 1994",02 11 20 27 44 16
240,"Saturday, August 06, 1994",15 18 20 23 26 36
239,"Wednesday, August 03, 1994",06 22 29 36 43 45
238,"Saturday, July 30, 1994",01 02 08 21 31 18
237,"Wednesday, July 27, 1994",05 23 24 32 44 15
236,"Saturday, July 23, 1994",29 32 38 40 45 23
235,"Wednesday, July 20, 1994",01 11 19 27 37 26
234,"Saturday, July 16, 1994",05 06 23 38 45 41
233,"Wednesday, July 13, 1994",08 22 25 35 38 20
232,"Saturday, July 09, 1994",05 12 23 27 28 03
231,"Wednesday, July 06, 1994",06 09 11 22 23 02
230,"Saturday, July 02, 1994",16 20 22 29 45 11
229,"Wednesday, June 29, 1994",23 26 27 28 39 04
228,"Saturday, June 25, 1994",03 07 20 33 43 19
227,"Wednesday, June 22, 1994",03 08 19 26 33 41
226,"Saturday, June 18, 1994",03 12 14 27 35 12
225,"Wednesday, June 15, 1994",03 13 14 29 45 02
224,"Saturday, June 11, 1994",07 18 37 39 43 11
223,"Wednesday, June 08, 1994",09 15 23 31 44 01
222,"Saturday, June 04, 1994",07 08 15 23 31 26
221,"Wednesday, June 01, 1994",02 20 32 36 38 31
220,"Saturday, May 28, 1994",06 10 24 28 45 03
219,"Wednesday, May 25, 1994",06 09 15 22 26 10
218,"Saturday, May 21, 1994",19 33 36 39 44 12
217,"Wednesday, May 18, 1994",05 06 25 33 36 39
216,"Saturday, May 14, 1994",23 25 30 33 45 37
215,"Wednesday, May 11, 1994",06 09 23 33 39 42
214,"Saturday, May 07, 1994",21 29 30 35 37 09
213,"Wednesday, May 04, 1994",22 23 39 44 45 06
212,"Saturday, April 30, 1994",03 07 08 39 45 11
211,"Wednesday, April 27, 1994",12 19 30 33 36 29
210,"Saturday, April 23, 1994",08 09 15 39 42 19
209,"Wednesday, April 20, 1994",11 12 22 24 26 19
208,"Saturday, April 16, 1994",04 13 18 28 43 09
207,"Wednesday, April 13, 1994",06 14 17 22 45 35
206,"Saturday, April 09, 1994",02 04 11 39 42 26
205,"Wednesday, April 06, 1994",07 10 24 26 31 36
204,"Saturday, April 02, 1994",06 15 27 31 34 26
203,"Wednesday, March 30, 1994",01 02 12 17 22 36
202,"Saturday, March 26, 1994",01 03 10 24 25 14
201,"Wednesday, March 23, 1994",03 22 27 34 40 15
200,"Saturday, March 19, 1994",01 06 33 42 43 37
199,"Wednesday, March 16, 1994",08 19 20 35 42 35
198,"Saturday, March 12, 1994",01 18 22 29 33 10
197,"Wednesday, March 09, 1994",22 28 33 44 45 26
196,"Saturday, March 05, 1994",06 10 20 42 45 22
195,"Wednesday, March 02, 1994",04 08 24 37 43 20
194,"Saturday, February 26, 1994",06 09 11 19 23 22
193,"Wednesday, February 23, 1994",07 27 40 43 44 04
192,"Saturday, February 19, 1994",08 10 12 17 24 33
191,"Wednesday, February 16, 1994",08 18 20 38 40 10
190,"Saturday, February 12, 1994",01 13 21 31 33 24
189,"Wednesday, February 09, 1994",06 11 17 41 43 24
188,"Saturday, February 05, 1994",11 19 23 24 35 44
187,"Wednesday, February 02, 1994",03 08 11 27 37 07
186,"Saturday, January 29, 1994",02 08 27 40 41 22
185,"Wednesday, January 26, 1994",03 15 22 27 34 08
184,"Saturday, January 22, 1994",08 15 22 25 33 05
183,"Wednesday, January 19, 1994",07 18 33 44 45 36
182,"Saturday, January 15, 1994",08 10 18 41 45 25
181,"Wednesday, January 12, 1994",02 04 06 15 34 20
180,"Saturday, January 08, 1994",01 03 17 28 44 40
179,"Wednesday, January 05, 1994",04 16 25 37 41 36
178,"Saturday, January 01, 1994",07 09 27 33 43 01
177,"Wednesday, December 29, 1993",06 07 12 30 43 28
176,"Saturday, December 25, 1993",06 08 20 26 36 29
175,"Wednesday, December 22, 1993",01 03 13 15 29 12
174,"Saturday, December 18, 1993",03 04 08 09 44 36
173,"Wednesday, December 15, 1993",09 26 39 43 45 40
172,"Saturday, December 11, 1993",15 27 37 39 42 26
171,"Wednesday, December 08, 1993",18 26 32 34 43 10
170,"Saturday, December 04, 1993",05 15 16 39 45 26
169,"Wednesday, December 01, 1993",02 04 18 31 39 43
168,"Saturday, November 27, 1993",13 24 27 32 43 43
167,"Wednesday, November 24, 1993",02 04 25 26 27 38
166,"Saturday, November 20, 1993",06 13 21 38 39 43
165,"Wednesday, November 17, 1993",04 13 24 32 41 37
164,"Saturday, November 13, 1993",13 15 18 22 23 35
163,"Wednesday, November 10, 1993",23 25 28 31 36 39
162,"Saturday, November 06, 1993",03 22 26 28 45 26
161,"Wednesday, November 03, 1993",01 06 07 09 11 24
160,"Saturday, October 30, 1993",01 12 21 22 41 25
159,"Wednesday, October 27, 1993",05 09 13 16 38 26
158,"Saturday, October 23, 1993",04 06 21 38 39 13
157,"Wednesday, October 20, 1993",10 13 27 34 35 22
156,"Saturday, October 16, 1993",02 03 15 27 43 15
155,"Wednesday, October 13, 1993",07 18 25 39 44 16
154,"Saturday, October 09, 1993",09 10 11 13 23 28
153,"Wednesday, October 06, 1993",09 23 34 42 44 15
152,"Saturday, October 02, 1993",02 04 21 25 36 34
151,"Wednesday, September 29, 1993",03 04 12 28 41 33
150,"Saturday, September 25, 1993",01 02 08 16 23 09
149,"Wednesday, September 22, 1993",04 15 17 18 40 43
148,"Saturday, September 18, 1993",01 08 18 29 38 42
147,"Wednesday, September 15, 1993",04 11 27 36 42 23
146,"Saturday, September 11, 1993",02 04 27 29 35 23
145,"Wednesday, September 08, 1993",06 18 30 44 45 11
144,"Saturday, September 04, 1993",20 26 38 41 43 22
143,"Wednesday, September 01, 1993",01 11 23 26 34 21
142,"Saturday, August 28, 1993",01 04 07 10 12 42
141,"Wednesday, August 25, 1993",01 13 20 22 45 11
140,"Saturday, August 21, 1993",24 26 34 37 42 13
139,"Wednesday, August 18, 1993",12 25 32 34 38 45
138,"Saturday, August 14, 1993",10 11 14 34 36 10
137,"Wednesday, August 11, 1993",13 22 39 42 44 44
136,"Saturday, August 07, 1993",03 18 20 22 35 41
135,"Wednesday, August 04, 1993",05 11 19 34 37 28
134,"Saturday, July 31, 1993",16 25 26 31 35 16
133,"Wednesday, July 28, 1993",01 13 26 28 35 01
132,"Saturday, July 24, 1993",06 11 12 23 40 03
131,"Wednesday, July 21, 1993",03 13 23 25 36 18
130,"Saturday, July 17, 1993",11 23 33 35 44 43
129,"Wednesday, July 14, 1993",09 14 16 21 37 09
128,"Saturday, July 10, 1993",15 18 19 28 41 35
127,"Wednesday, July 07, 1993",04 08 19 28 41 30
126,"Saturday, July 03, 1993",09 14 15 30 40 04
125,"Wednesday, June 30, 1993",12 24 31 34 40 44
124,"Saturday, June 26, 1993",04 09 18 19 42 10
123,"Wednesday, June 23, 1993",04 06 15 16 41 03
122,"Saturday, June 19, 1993",06 17 20 36 42 17
121,"Wednesday, June 16, 1993",07 20 27 35 36 18
120,"Saturday, June 12, 1993",11 24 28 39 41 36
119,"Wednesday, June 09, 1993",09 20 29 41 43 41
118,"Saturday, June 05, 1993",01 03 05 09 30 45
117,"Wednesday, June 02, 1993",16 23 24 33 42 31
116,"Saturday, May 29, 1993",01 05 21 28 41 12
115,"Wednesday, May 26, 1993",05 09 27 30 34 06
114,"Saturday, May 22, 1993",07 18 26 31 36 39
113,"Wednesday, May 19, 1993",12 24 31 35 38 08
112,"Saturday, May 15, 1993",15 27 32 40 41 30
111,"Wednesday, May 12, 1993",10 24 35 36 39 13
110,"Saturday, May 08, 1993",21 22 36 43 45 26
109,"Wednesday, May 05, 1993",07 15 40 42 43 11
108,"Saturday, May 01, 1993",02 14 25 35 41 01
107,"Wednesday, April 28, 1993",01 13 16 37 41 02
106,"Saturday, April 24, 1993",09 15 16 25 26 02
105,"Wednesday, April 21, 1993",03 08 10 14 29 37
104,"Saturday, April 17, 1993",04 15 30 36 38 09
103,"Wednesday, April 14, 1993",06 07 17 29 33 21
102,"Saturday, April 10, 1993",23 24 30 36 39 34
101,"Wednesday, April 07, 1993",07 19 33 36 43 23
100,"Saturday, April 03, 1993",15 22 24 32 39 18
99,"Wednesday, March 31, 1993",01 12 19 39 41 13
98,"Saturday, March 27, 1993",02 03 13 14 17 26
97,"Wednesday, March 24, 1993",03 13 25 41 44 42
96,"Saturday, March 20, 1993",12 14 25 32 41 38
95,"Wednesday, March 17, 1993",09 26 32 40 41 11
94,"Saturday, March 13, 1993",02 11 21 35 38 29
93,"Wednesday, March 10, 1993",05 11 27 29 42 12
92,"Saturday, March 06, 1993",05 15 21 25 41 34
91,"Wednesday, March 03, 1993",05 09 15 16 26 44
90,"Saturday, February 27, 1993",01 04 16 35 38 27
89,"Wednesday, February 24, 1993",16 24 32 35 42 45
88,"Saturday, February 20, 1993",10 28 32 38 41 38
87,"Wednesday, February 17, 1993",01 06 16 22 26 32
86,"Saturday, February 13, 1993",05 07 11 24 28 22
85,"Wednesday, February 10, 1993",04 15 16 26 28 33
84,"Saturday, February 06, 1993",19 23 25 31 41 37
83,"Wednesday, February 03, 1993",11 29 40 41 43 05
82,"Saturday, January 30, 1993",01 10 27 40 45 17
81,"Wednesday, January 27, 1993",14 17 18 34 38 32
80,"Saturday, January 23, 1993",08 12 15 30 33 09
79,"Wednesday, January 20, 1993",08 27 31 33 42 20
78,"Saturday, January 16, 1993",05 07 08 25 28 13
77,"Wednesday, January 13, 1993",02 03 11 37 45 29
76,"Saturday, January 09, 1993",05 10 38 40 43 10
75,"Wednesday, January 06, 1993",14 20 25 34 42 16
74,"Saturday, January 02, 1993",09 12 20 27 35 20
73,"Wednesday, December 30, 1992",01 11 18 30 41 12
72,"Saturday, December 26, 1992",06 12 17 18 42 17
71,"Wednesday, December 23, 1992",07 12 21 25 31 11
70,"Saturday, December 19, 1992",11 16 32 37 39 27
69,"Wednesday, December 16, 1992",04 07 11 25 40 24
68,"Saturday, December 12, 1992",09 28 40 42 44 12
67,"Wednesday, December 09, 1992",06 17 22 27 34 22
66,"Saturday, December 05, 1992",09 17 19 40 41 31
65,"Wednesday, December 02, 1992",01 04 26 35 42 28
64,"Saturday, November 28, 1992",11 15 35 39 40 23
63,"Wednesday, November 25, 1992",10 12 14 20 26 35
62,"Saturday, November 21, 1992",02 28 36 44 45 17
61,"Wednesday, November 18, 1992",15 27 31 35 45 07
60,"Saturday, November 14, 1992",16 21 24 36 43 19
59,"Wednesday, November 11, 1992",04 31 34 38 44 39
58,"Saturday, November 07, 1992",02 03 22 39 42 21
57,"Wednesday, November 04, 1992",06 08 09 22 30 36
56,"Saturday, October 31, 1992",09 15 17 26 43 22
55,"Wednesday, October 28, 1992",01 04 10 18 36 28
54,"Saturday, October 24, 1992",03 16 24 31 35 16
53,"Wednesday, October 21, 1992",06 23 26 28 29 36
52,"Saturday, October 17, 1992",05 13 22 28 29 12
51,"Wednesday, October 14, 1992",18 20 23 34 40 02
50,"Saturday, October 10, 1992",03 08 23 26 35 34
49,"Wednesday, October 07, 1992",09 10 20 31 34 10
48,"Saturday, October 03, 1992",18 36 39 40 43 05
47,"Wednesday, September 30, 1992",02 09 22 23 24 06
46,"Saturday, September 26, 1992",17 24 40 44 45 14
45,"Wednesday, September 23, 1992",12 18 20 26 40 11
44,"Saturday, September 19, 1992",17 19 21 29 36 45
43,"Wednesday, September 16, 1992",09 13 25 33 34 20
42,"Saturday, September 12, 1992",10 20 22 26 34 35
41,"Wednesday, September 09, 1992",12 17 27 33 37 37
40,"Saturday, September 05, 1992",03 04 23 24 34 06
39,"Wednesday, September 02, 1992",03 09 16 24 34 05
38,"Saturday, August 29, 1992",14 17 30 32 41 27
37,"Wednesday, August 26, 1992",06 07 25 33 36 01
36,"Saturday, August 22, 1992",04 36 40 43 44 43
35,"Wednesday, August 19, 1992",02 05 09 11 17 41
34,"Saturday, August 15, 1992",07 16 17 42 45 12
33,"Wednesday, August 12, 1992",02 03 06 11 23 33
32,"Saturday, August 08, 1992",05 14 19 26 30 27
31,"Wednesday, August 05, 1992",08 15 21 26 38 06
30,"Saturday, August 01, 1992",10 15 17 20 28 29
29,"Wednesday, July 29, 1992",01 12 29 35 42 29
28,"Saturday, July 25, 1992",15 21 27 32 37 37
27,"Wednesday, July 22, 1992",04 16 18 19 36 03
26,"Saturday, July 18, 1992",02 05 18 19 35 40
25,"Wednesday, July 15, 1992",12 18 24 30 36 32
24,"Saturday, July 11, 1992",09 11 24 28 44 20
23,"Wednesday, July 08, 1992",09 25 28 35 43 13
22,"Saturday, July 04, 1992",05 07 15 22 45 31
21,"Wednesday, July 01, 1992",10 24 31 33 45 30
20,"Saturday, June 27, 1992",17 23 24 31 35 25
19,"Wednesday, June 24, 1992",09 10 19 36 40 39
18,"Saturday, June 20, 1992",07 11 15 21 35 12
17,"Wednesday, June 17, 1992",01 09 14 26 32 13
16,"Saturday, June 13, 1992",13 27 29 42 43 41
15,"Wednesday, June 10, 1992",01 08 24 30 36 28
14,"Saturday, June 06, 1992",02 06 09 10 42 20
13,"Wednesday, June 03, 1992",01 02 11 19 30 15
12,"Saturday, May 30, 1992",04 08 17 19 45 09
11,"Wednesday, May 27, 1992",30 32 41 42 44 06
10,"Saturday, May 23, 1992",23 27 28 36 44 26
9,"Wednesday, May 20, 1992",03 11 16 30 34 45
8,"Saturday, May 16, 1992",02 09 19 28 30 38
7,"Wednesday, May 13, 1992",03 06 13 33 43 37
6,"Saturday, May 09, 1992",01 12 16 23 31 33
5,"Wednesday, May 06, 1992",27 29 30 36 43 04
4,"Saturday, May 02, 1992",14 23 31 32 41 33
3,"Wednesday, April 29, 1992",01 08 10 28 35 10
2,"Saturday, April 25, 1992",06 09 22 42 44 12
1,"Wednesday, April 22, 1992",02 25 35 41 42 15
